"Date and Time Run 1","Time (s) Run 1","Temperature (°C) Run 1"
03/18/2026 07:12:55 pm,0.000,24.2
03/18/2026 07:12:55 pm,0.500,24.2
03/18/2026 07:12:56 pm,1.000,24.2
03/18/2026 07:12:56 pm,1.500,24.2
03/18/2026 07:12:57 pm,2.000,24.2
03/18/2026 07:12:57 pm,2.500,24.2
03/18/2026 07:12:58 pm,3.000,24.2
03/18/2026 07:12:58 pm,3.500,24.2
03/18/2026 07:12:59 pm,4.000,24.2
03/18/2026 07:12:59 pm,4.500,24.2
03/18/2026 07:13:00 pm,5.000,24.2
03/18/2026 07:13:00 pm,5.500,24.2
03/18/2026 07:13:01 pm,6.000,24.2
03/18/2026 07:13:01 pm,6.500,24.2
03/18/2026 07:13:02 pm,7.000,24.2
03/18/2026 07:13:02 pm,7.500,24.2
03/18/2026 07:13:03 pm,8.000,24.2
03/18/2026 07:13:03 pm,8.500,24.2
03/18/2026 07:13:04 pm,9.000,24.2
03/18/2026 07:13:04 pm,9.500,24.2
03/18/2026 07:13:05 pm,10.000,24.2
03/18/2026 07:13:05 pm,10.500,24.2
03/18/2026 07:13:06 pm,11.000,24.2
03/18/2026 07:13:06 pm,11.500,24.2
03/18/2026 07:13:07 pm,12.000,24.2
03/18/2026 07:13:07 pm,12.500,24.2
03/18/2026 07:13:08 pm,13.000,24.2
03/18/2026 07:13:08 pm,13.500,24.2
03/18/2026 07:13:09 pm,14.000,24.2
03/18/2026 07:13:09 pm,14.500,24.2
03/18/2026 07:13:10 pm,15.000,24.2
03/18/2026 07:13:10 pm,15.500,24.2
03/18/2026 07:13:11 pm,16.000,24.2
03/18/2026 07:13:11 pm,16.500,24.2
03/18/2026 07:13:12 pm,17.000,24.2
03/18/2026 07:13:12 pm,17.500,24.2
03/18/2026 07:13:13 pm,18.000,24.2
03/18/2026 07:13:13 pm,18.500,24.2
03/18/2026 07:13:14 pm,19.000,24.2
03/18/2026 07:13:14 pm,19.500,24.2
03/18/2026 07:13:15 pm,20.000,24.2
03/18/2026 07:13:15 pm,20.500,24.2
03/18/2026 07:13:16 pm,21.000,24.2
03/18/2026 07:13:16 pm,21.500,24.2
03/18/2026 07:13:17 pm,22.000,24.2
03/18/2026 07:13:17 pm,22.500,24.2
03/18/2026 07:13:18 pm,23.000,24.2
03/18/2026 07:13:18 pm,23.500,24.2
03/18/2026 07:13:19 pm,24.000,24.2
03/18/2026 07:13:19 pm,24.500,24.2
03/18/2026 07:13:20 pm,25.000,24.2
03/18/2026 07:13:20 pm,25.500,24.2
03/18/2026 07:13:21 pm,26.000,24.2
03/18/2026 07:13:21 pm,26.500,24.2
03/18/2026 07:13:22 pm,27.000,24.2
03/18/2026 07:13:22 pm,27.500,24.2
03/18/2026 07:13:23 pm,28.000,24.2
03/18/2026 07:13:23 pm,28.500,24.2
03/18/2026 07:13:24 pm,29.000,24.2
03/18/2026 07:13:24 pm,29.500,24.2
03/18/2026 07:13:25 pm,30.000,24.2
03/18/2026 07:13:25 pm,30.500,24.2
03/18/2026 07:13:26 pm,31.000,24.2
03/18/2026 07:13:26 pm,31.500,24.2
03/18/2026 07:13:27 pm,32.000,24.2
03/18/2026 07:13:27 pm,32.500,24.2
03/18/2026 07:13:28 pm,33.000,24.2
03/18/2026 07:13:28 pm,33.500,24.2
03/18/2026 07:13:29 pm,34.000,24.2
03/18/2026 07:13:29 pm,34.500,24.2
03/18/2026 07:13:30 pm,35.000,24.2
03/18/2026 07:13:30 pm,35.500,24.2
03/18/2026 07:13:31 pm,36.000,24.2
03/18/2026 07:13:31 pm,36.500,24.2
03/18/2026 07:13:32 pm,37.000,24.2
03/18/2026 07:13:32 pm,37.500,24.2
03/18/2026 07:13:33 pm,38.000,24.2
03/18/2026 07:13:33 pm,38.500,24.2
03/18/2026 07:13:34 pm,39.000,24.2
03/18/2026 07:13:34 pm,39.500,24.2
03/18/2026 07:13:35 pm,40.000,24.2
03/18/2026 07:13:35 pm,40.500,24.2
03/18/2026 07:13:36 pm,41.000,24.2
03/18/2026 07:13:36 pm,41.500,24.2
03/18/2026 07:13:37 pm,42.000,24.2
03/18/2026 07:13:37 pm,42.500,24.2
03/18/2026 07:13:38 pm,43.000,24.2
03/18/2026 07:13:38 pm,43.500,24.2
03/18/2026 07:13:39 pm,44.000,24.2
03/18/2026 07:13:39 pm,44.500,24.2
03/18/2026 07:13:40 pm,45.000,24.2
03/18/2026 07:13:40 pm,45.500,24.2
