"Date and Time Run 1","Time (s) Run 1","Temperature (°C) Run 1"
03/18/2026 08:30:57 pm,49.500,24.4
03/18/2026 08:30:58 pm,50.000,24.4
03/18/2026 08:30:58 pm,50.500,24.4
03/18/2026 08:30:59 pm,51.000,24.4
03/18/2026 08:30:59 pm,51.500,24.4
03/18/2026 08:31:00 pm,52.000,24.4
03/18/2026 08:31:00 pm,52.500,24.4
03/18/2026 08:31:01 pm,53.000,24.4
03/18/2026 08:31:01 pm,53.500,24.4
03/18/2026 08:31:02 pm,54.000,24.4
03/18/2026 08:31:02 pm,54.500,24.4
03/18/2026 08:31:03 pm,55.000,24.4
03/18/2026 08:31:03 pm,55.500,24.4
03/18/2026 08:31:04 pm,56.000,24.4
03/18/2026 08:31:04 pm,56.500,24.4
03/18/2026 08:31:05 pm,57.000,24.4
03/18/2026 08:31:05 pm,57.500,24.4
03/18/2026 08:31:06 pm,58.000,24.4
03/18/2026 08:31:06 pm,58.500,24.4
03/18/2026 08:31:07 pm,59.000,24.4
03/18/2026 08:31:07 pm,59.500,24.4
03/18/2026 08:31:08 pm,60.000,24.4
03/18/2026 08:31:08 pm,60.500,24.4
03/18/2026 08:31:09 pm,61.000,24.4
03/18/2026 08:31:09 pm,61.500,24.4
03/18/2026 08:31:10 pm,62.000,24.4
03/18/2026 08:31:10 pm,62.500,24.4
03/18/2026 08:31:11 pm,63.000,24.4
03/18/2026 08:31:11 pm,63.500,24.4
03/18/2026 08:31:12 pm,64.000,24.4
03/18/2026 08:31:12 pm,64.500,24.4
03/18/2026 08:31:13 pm,65.000,24.4
03/18/2026 08:31:13 pm,65.500,24.4
03/18/2026 08:31:14 pm,66.000,24.4
03/18/2026 08:31:14 pm,66.500,24.4
03/18/2026 08:31:15 pm,67.000,24.4
03/18/2026 08:31:15 pm,67.500,24.4
03/18/2026 08:31:16 pm,68.000,24.4
03/18/2026 08:31:16 pm,68.500,24.4
03/18/2026 08:31:17 pm,69.000,24.4
03/18/2026 08:31:17 pm,69.500,24.4
03/18/2026 08:31:18 pm,70.000,24.4
03/18/2026 08:31:18 pm,70.500,24.4
03/18/2026 08:31:19 pm,71.000,24.4
03/18/2026 08:31:19 pm,71.500,24.4
03/18/2026 08:31:20 pm,72.000,24.4
03/18/2026 08:31:20 pm,72.500,24.4
03/18/2026 08:31:21 pm,73.000,24.4
03/18/2026 08:31:21 pm,73.500,24.4
03/18/2026 08:31:22 pm,74.000,24.4
03/18/2026 08:31:22 pm,74.500,24.4
03/18/2026 08:31:23 pm,75.000,24.4
03/18/2026 08:31:23 pm,75.500,24.4
03/18/2026 08:31:24 pm,76.000,24.4
03/18/2026 08:31:24 pm,76.500,24.4
03/18/2026 08:31:25 pm,77.000,24.4
03/18/2026 08:31:25 pm,77.500,24.4
03/18/2026 08:31:26 pm,78.000,24.4
