"Date and Time Run 1","Time (s) Run 1","Temperature (°C) Run 1"
03/18/2026 06:09:04 pm,147.000,24.0
03/18/2026 06:09:04 pm,147.500,24.0
03/18/2026 06:09:05 pm,148.000,24.0
03/18/2026 06:09:05 pm,148.500,24.0
03/18/2026 06:09:06 pm,149.000,24.0
03/18/2026 06:09:06 pm,149.500,24.0
03/18/2026 06:09:07 pm,150.000,23.9
03/18/2026 06:09:07 pm,150.500,24.0
03/18/2026 06:09:08 pm,151.000,24.0
03/18/2026 06:09:08 pm,151.500,24.0
03/18/2026 06:09:09 pm,152.000,24.0
03/18/2026 06:09:09 pm,152.500,24.0
03/18/2026 06:09:10 pm,153.000,24.0
03/18/2026 06:09:10 pm,153.500,24.0
03/18/2026 06:09:11 pm,154.000,23.9
03/18/2026 06:09:11 pm,154.500,24.0
03/18/2026 06:09:12 pm,155.000,24.0
03/18/2026 06:09:12 pm,155.500,24.0
03/18/2026 06:09:13 pm,156.000,24.0
03/18/2026 06:09:13 pm,156.500,23.9
03/18/2026 06:09:14 pm,157.000,24.0
03/18/2026 06:09:14 pm,157.500,24.0
03/18/2026 06:09:15 pm,158.000,23.9
03/18/2026 06:09:15 pm,158.500,24.0
03/18/2026 06:09:16 pm,159.000,24.0
03/18/2026 06:09:16 pm,159.500,24.0
03/18/2026 06:09:17 pm,160.000,24.0
03/18/2026 06:09:17 pm,160.500,24.0
03/18/2026 06:09:18 pm,161.000,24.0
03/18/2026 06:09:18 pm,161.500,24.0
03/18/2026 06:09:19 pm,162.000,23.9
03/18/2026 06:09:19 pm,162.500,23.9
03/18/2026 06:09:20 pm,163.000,23.9
03/18/2026 06:09:20 pm,163.500,24.0
03/18/2026 06:09:21 pm,164.000,24.0
03/18/2026 06:09:21 pm,164.500,23.9
03/18/2026 06:09:22 pm,165.000,24.0
03/18/2026 06:09:22 pm,165.500,24.0
03/18/2026 06:09:23 pm,166.000,24.0
03/18/2026 06:09:23 pm,166.500,23.9
03/18/2026 06:09:24 pm,167.000,23.9
03/18/2026 06:09:24 pm,167.500,23.9
03/18/2026 06:09:25 pm,168.000,24.0
03/18/2026 06:09:25 pm,168.500,24.0
03/18/2026 06:09:26 pm,169.000,24.0
03/18/2026 06:09:26 pm,169.500,24.0
03/18/2026 06:09:27 pm,170.000,23.9
03/18/2026 06:09:27 pm,170.500,23.9
03/18/2026 06:09:28 pm,171.000,23.9
03/18/2026 06:09:28 pm,171.500,23.9
03/18/2026 06:09:29 pm,172.000,23.9
03/18/2026 06:09:29 pm,172.500,23.9
03/18/2026 06:09:30 pm,173.000,23.9
03/18/2026 06:09:30 pm,173.500,23.9
03/18/2026 06:09:31 pm,174.000,23.9
03/18/2026 06:09:31 pm,174.500,24.0
03/18/2026 06:09:32 pm,175.000,23.9
03/18/2026 06:09:32 pm,175.500,24.0
03/18/2026 06:09:33 pm,176.000,24.0
03/18/2026 06:09:33 pm,176.500,23.9
03/18/2026 06:09:34 pm,177.000,23.9
03/18/2026 06:09:34 pm,177.500,23.9
03/18/2026 06:09:35 pm,178.000,24.0
03/18/2026 06:09:35 pm,178.500,23.9
03/18/2026 06:09:36 pm,179.000,23.9
03/18/2026 06:09:36 pm,179.500,23.9
03/18/2026 06:09:37 pm,180.000,24.0
03/18/2026 06:09:37 pm,180.500,24.0
03/18/2026 06:09:38 pm,181.000,23.9
03/18/2026 06:09:38 pm,181.500,23.9
03/18/2026 06:09:39 pm,182.000,23.9
03/18/2026 06:09:39 pm,182.500,23.9
03/18/2026 06:09:40 pm,183.000,23.9
03/18/2026 06:09:40 pm,183.500,23.9
03/18/2026 06:09:41 pm,184.000,23.9
03/18/2026 06:09:41 pm,184.500,24.0
03/18/2026 06:09:42 pm,185.000,23.9
03/18/2026 06:09:42 pm,185.500,23.9
03/18/2026 06:09:43 pm,186.000,23.9
03/18/2026 06:09:43 pm,186.500,23.9
03/18/2026 06:09:44 pm,187.000,23.9
03/18/2026 06:09:44 pm,187.500,23.9
03/18/2026 06:09:45 pm,188.000,23.9
03/18/2026 06:09:45 pm,188.500,23.9
03/18/2026 06:09:46 pm,189.000,23.9
03/18/2026 06:09:46 pm,189.500,23.9
03/18/2026 06:09:47 pm,190.000,23.9
03/18/2026 06:09:47 pm,190.500,23.9
03/18/2026 06:09:48 pm,191.000,24.0
03/18/2026 06:09:48 pm,191.500,23.9
03/18/2026 06:09:49 pm,192.000,23.9
03/18/2026 06:09:49 pm,192.500,23.9
03/18/2026 06:09:50 pm,193.000,23.9
03/18/2026 06:09:50 pm,193.500,24.0
03/18/2026 06:09:51 pm,194.000,23.9
03/18/2026 06:09:51 pm,194.500,23.9
03/18/2026 06:09:52 pm,195.000,23.9
03/18/2026 06:09:52 pm,195.500,23.9
03/18/2026 06:09:53 pm,196.000,23.9
03/18/2026 06:09:53 pm,196.500,23.9
03/18/2026 06:09:54 pm,197.000,24.0
03/18/2026 06:09:54 pm,197.500,23.9
03/18/2026 06:09:55 pm,198.000,23.9
03/18/2026 06:09:55 pm,198.500,23.9
03/18/2026 06:09:56 pm,199.000,23.9
03/18/2026 06:09:56 pm,199.500,24.0
03/18/2026 06:09:57 pm,200.000,24.0
03/18/2026 06:09:57 pm,200.500,23.9
03/18/2026 06:09:58 pm,201.000,23.9
03/18/2026 06:09:58 pm,201.500,23.9
03/18/2026 06:09:59 pm,202.000,23.9
03/18/2026 06:09:59 pm,202.500,23.9
03/18/2026 06:10:00 pm,203.000,23.9
03/18/2026 06:10:00 pm,203.500,23.9
03/18/2026 06:10:01 pm,204.000,23.9
03/18/2026 06:10:01 pm,204.500,23.9
03/18/2026 06:10:02 pm,205.000,23.9
03/18/2026 06:10:02 pm,205.500,23.9
03/18/2026 06:10:03 pm,206.000,23.9
03/18/2026 06:10:03 pm,206.500,23.9
03/18/2026 06:10:04 pm,207.000,23.9
03/18/2026 06:10:04 pm,207.500,23.9
03/18/2026 06:10:05 pm,208.000,24.0
03/18/2026 06:10:05 pm,208.500,23.9
03/18/2026 06:10:06 pm,209.000,23.9
03/18/2026 06:10:06 pm,209.500,23.9
03/18/2026 06:10:07 pm,210.000,23.9
03/18/2026 06:10:07 pm,210.500,23.9
03/18/2026 06:10:08 pm,211.000,24.0
03/18/2026 06:10:08 pm,211.500,23.9
03/18/2026 06:10:09 pm,212.000,23.9
03/18/2026 06:10:09 pm,212.500,23.9
03/18/2026 06:10:10 pm,213.000,23.9
03/18/2026 06:10:10 pm,213.500,23.9
03/18/2026 06:10:11 pm,214.000,23.9
03/18/2026 06:10:11 pm,214.500,23.9
